Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027308.1,107247779,Intron,47.17,4.5E-10,106612562,LOC106612562,MDS1 and EVI1 complex locus protein EVI1-like
NC_027321.1,11297614,Intron,30.47,4.5E-10,106582605,LOC106582605,voltage-dependent calcium channel subunit alpha-2/delta-2-like
NC_027317.1,2967404,Intron,28.16,4.5E-10,106576880,inactive tyrosine-protein kinase 7-like,inactive tyrosine-protein kinase 7-like
NC_027301.1,53718711,Flanks,28.16,4.5E-10,106589316,LOC106589316,uncharacterized LOC106589316
NC_027310.1,72683928,Flanks,30.72,4.5E-10,100136432,prion protein,prion protein
NC_027324.1,50891970,Intron,-25.0,4.5E-10,106586955,protein FAM126B-like,protein FAM126B-like
NC_027315.1,16826563,Intron,-28.81,4.5E-10,106573311,LOC106573311,ras association domain-containing protein 8-like
NC_027310.1,73676240,Flanks,25.82,4.5E-10,106563388,LOC106563388,procollagen C-endopeptidase enhancer 2-like
NC_027327.1,20474940,P5K,-38.94,4.6E-10,106589689,LOC106589689,RAC-gamma serine/threonine-protein kinase
NC_027309.1,68940657,Exon,-33.16,4.6E-10,106561036,LOC106561036,protein FAM19A5-like
NC_027307.1,4906844,Intron,34.38,4.6E-10,106609934,LOC106609934,catenin alpha-2-like
NC_027315.1,44719315,P5K,61.51,4.6E-10,106573938,hiat1,major facilitator superfamily domain containing 14A
NC_027317.1,25764008,Intron,-28.36,4.6E-10,106577160,LOC106577160,sodium/calcium exchanger 1-like
NC_027300.1,50046230,Intron,25.53,4.6E-10,106604861,LOC106604861,kynurenine 3-monooxygenase-like
NC_027302.1,56667350,Intron,37.5,4.6E-10,106600853,LOC106600853,neurabin-2-like
NC_027313.1,70551862,Flanks,31.18,4.6E-10,106570318,LOC106570318,homeobox protein MOX-2-like
NC_027313.1,4937476,Intron,27.78,4.6E-10,106568661,LOC106568661,"tetratricopeptide repeat protein 19, mitochondrial-like"
NC_027318.1,52829949,Flanks,46.79,4.6E-10,106579242,LOC106579242,sodium-dependent neutral amino acid transporter B(0)AT2-like
NC_027312.1,3625642,Intron,-36.54,4.6E-10,106566356,LOC106566356,regulator of G-protein signaling 17-like
NC_027305.1,29524968,Intron,-41.15,4.6E-10,106607062,LOC106607062,netrin-1-like
NC_027306.1,23029818,Flanks,39.55,4.6E-10,106608944,LOC106608944,uncharacterized LOC106608944
NC_027311.1,55555005,Intron,26.28,4.6E-10,106565594,LOC106565594,sodium channel protein type 8 subunit alpha-like
NC_027304.1,53236686,Intron,-25.24,4.6E-10,106605157,iglon5,IgLON family member 5
NC_027311.1,9960474,Exon,-30.58,4.6E-10,106564382,LOC106564382,voltage-dependent P/Q-type calcium channel subunit alpha-1A-like
NC_027302.1,25901840,Intron,-38.98,4.6E-10,106599276,LOC106599276,potassium voltage-gated channel subfamily H member 6-like
NC_027314.1,14642480,Intron,39.32,4.7E-10,106571029,LOC106571029,uncharacterized LOC106571029
NC_027321.1,11818181,Intron,-39.58,4.7E-10,106582810,LOC106582810,kazrin-like
NW_012343897.1,8944,P1K,40.28,4.7E-10,106591382,LOC106591382,serine palmitoyltransferase 3-like
NC_027320.1,40626834,Intron,-33.93,4.7E-10,106582301,LOC106582301,low-density lipoprotein receptor-related protein 1B-like
NC_027323.1,16605871,Intron,26.09,4.7E-10,106584973,LOC106584973,AP-1 complex subunit beta-1
NC_027300.1,28803903,Intron,-44.07,4.7E-10,106600486,LOC106600486,leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 2
NC_027308.1,24598321,Flanks,44.89,4.7E-10,106610987,LOC106610987,fibroblast growth factor receptor-like 1
NC_027315.1,16872340,Exon,28.08,4.7E-10,100380437,rask,GTPase KRas
NC_027315.1,68082889,Flanks,35.14,4.7E-10,106574432,LOC106574432,complement C1q-like protein 2
NC_027300.1,134480570,Intron,-35.14,4.7E-10,106567657,LOC106567657,microtubule-associated serine/threonine-protein kinase 3-like
NC_027302.1,11169701,Flanks,46.41,4.7E-10,100286781,agouti-related peptide 2,agouti-related peptide 2
NC_027309.1,13715955,Intron,-28.45,4.7E-10,106613599,LOC106613599,thimet oligopeptidase-like
NC_027312.1,95812154,Intron,46.04,4.8E-10,106568376,LOC106568376,rab GTPase-activating protein 1-like
NC_027309.1,34270277,Exon,28.09,4.8E-10,106560318,evi5,ecotropic viral integration site 5
NC_027313.1,85564251,P5K,29.41,4.8E-10,106570644,synaptotagmin-like protein 1,synaptotagmin-like protein 1
NC_027317.1,9151367,Intron,-25.27,4.8E-10,106576776,"type I inositol 1,4,5-trisphosphate 5-phosphatase-like","type I inositol 1,4,5-trisphosphate 5-phosphatase-like"
NC_027317.1,31826853,Flanks,35.74,4.8E-10,106577281,LOC106577281,uncharacterized LOC106577281
NC_027319.1,19607567,Exon,47.05,4.8E-10,106579935,LOC106579935,aspartate beta-hydroxylase domain-containing protein 2-like
NC_027309.1,21863208,Exon,-29.04,4.8E-10,106613818,LOC106613818,perilipin-3-like
NC_027320.1,44662382,Flanks,40.91,4.8E-10,106582382,LOC106582382,extensin-like
NC_027313.1,19834803,P5K,53.56,4.8E-10,106568821,LOC106568821,receptor-type tyrosine-protein phosphatase N2-like
NC_027301.1,40629444,Intron,-27.56,4.8E-10,106585511,LOC106585511,protein FAM179A-like
NC_027317.1,2126097,Intron,34.48,4.9E-10,106576891,fgfr2,fibroblast growth factor receptor 2
NC_027304.1,62625190,Intron,-29.49,4.9E-10,106605503,LOC106605503,brain-specific angiogenesis inhibitor 1-like
NC_027319.1,53995182,Intron,25.23,4.9E-10,106580977,LOC106580977,neurobeachin-like
NC_027313.1,49171437,Intron,-25.57,4.9E-10,106569808,LOC106569808,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1-like"
NC_027304.1,53267905,Intron,-31.11,4.9E-10,106605157,iglon5,IgLON family member 5
NC_027300.1,11855014,Exon,30.06,4.9E-10,106563926,LOC106563926,antimicrobial peptide NK-lysin-like
NC_027303.1,31185523,P5K,-27.87,4.9E-10,106603000,LOC106603000,uncharacterized LOC106603000
NC_027312.1,68777166,Intron,-26.36,4.9E-10,106567682,LOC106567682,transcriptional regulator Erg-like
NC_027304.1,75015927,Flanks,42.79,4.9E-10,106606025,LOC106606025,maestro heat-like repeat-containing protein family member 1
NC_027317.1,63339794,Exon,38.65,5.0E-10,106577997,LOC106577997,heterogeneous nuclear ribonucleoprotein C-like
NC_027317.1,63339764,Exon,38.65,5.0E-10,106577997,LOC106577997,heterogeneous nuclear ribonucleoprotein C-like
NC_027317.1,63339779,Exon,38.65,5.0E-10,106577997,LOC106577997,heterogeneous nuclear ribonucleoprotein C-like
NC_027305.1,67987462,Flanks,40.98,5.0E-10,106608035,LOC106608035,protein EFR3 homolog B
NC_027308.1,93612986,Exon,40.7,5.0E-10,106612372,LOC106612372,rho GTPase-activating protein 35-like
NC_027301.1,22257017,Flanks,39.24,5.0E-10,106581330,LOC106581330,pleckstrin homology domain-containing family F member 2
NC_027312.1,49129135,P5K,35.9,5.0E-10,106567474,LOC106567474,insulin
NC_027303.1,57881168,Intron,-27.14,5.0E-10,106603642,LOC106603642,cell adhesion molecule 1-like
NC_027324.1,32113149,Exon,-39.02,5.0E-10,106586613,LOC106586613,radixin-like
NC_027321.1,37223003,Exon,-32.35,5.0E-10,106583556,LOC106583556,translocator protein-like
NC_027308.1,45101060,P250,26.84,5.0E-10,106611418,LOC106611418,"cuticle protein 16.5, isoform B-like"
NC_027312.1,18399712,Flanks,32.91,5.0E-10,106566610,LOC106566610,"FYVE, RhoGEF and PH domain-containing protein 3-like"
NC_027326.1,4970426,Flanks,-29.37,5.0E-10,106588237,LOC106588237,sodium channel subunit beta-1-like
NC_027307.1,18543631,Intron,41.08,5.0E-10,100380786,"glutathione S-transferase, C-terminal domain containing",glutathione S-transferase C-terminal domain containing
NC_027312.1,26108340,Intron,31.77,5.0E-10,106566846,LOC106566846,DENN domain-containing protein 2C-like
NC_027306.1,32278401,Exon,27.81,5.0E-10,106609112,LOC106609112,cadherin EGF LAG seven-pass G-type receptor 1-like
NC_027316.1,1558560,P5K,34.97,5.1E-10,106575127,irs2,insulin receptor substrate 2
NC_027311.1,42881345,Flanks,45.51,5.1E-10,106565204,LOC106565204,homeobox protein XHOX-7.1-like
NC_027310.1,15675766,Intron,43.18,5.1E-10,106562153,LOC106562153,amyloid beta A4 precursor protein-binding family A member 2-like
NC_027314.1,37008589,Intron,-49.82,5.1E-10,106571462,LOC106571462,tumor necrosis factor receptor superfamily member 21-like
NW_012344019.1,42258,Flanks,38.78,5.1E-10,106591438,LOC106591438,14-3-3 protein beta/alpha-A-like
NC_027320.1,6678002,Intron,29.73,5.1E-10,106581675,LOC106581675,collagen alpha-1(XVIII) chain-like
NC_027310.1,26023027,Flanks,-41.5,5.1E-10,106562355,LOC106562355,switch-associated protein 70-like
NC_027328.1,25827525,P1K,37.56,5.1E-10,106590436,LOC106590436,complement C1q and tumor necrosis factor-related protein 9A-like
NC_027303.1,2023953,Intron,-35.13,5.1E-10,106602231,LOC106602231,rho GTPase-activating protein 7-like
NC_027311.1,42438148,Intron,25.35,5.1E-10,106565213,plxna1,plexin A1
NW_012343189.1,144948,Flanks,30.1,5.2E-10,106590948,zinc finger protein 239-like,zinc finger protein 239-like
NC_027311.1,61037175,Intron,33.63,5.2E-10,106565622,LOC106565622,transcription factor SOX-13-like
NC_027308.1,68328746,Intron,-30.36,5.2E-10,106611870,LOC106611870,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1-like
NC_027300.1,109411237,Exon,30.43,5.2E-10,106561374,LOC106561374,zinc finger protein 462-like
NC_027300.1,109411267,Exon,30.43,5.2E-10,106561374,LOC106561374,zinc finger protein 462-like
NC_027319.1,15409700,Intron,26.4,5.2E-10,106580056,LOC106580056,transient receptor potential cation channel subfamily M member 3-like
NC_027301.1,17462038,Intron,-49.37,5.2E-10,106579397,LOC106579397,E3 ubiquitin-protein ligase ZNRF2-like
NC_027314.1,34854292,Intron,38.98,5.2E-10,106571417,LOC106571417,transcription factor HIVEP2-like
NC_027317.1,6885978,Flanks,34.04,5.2E-10,106576810,LOC106576810,molybdenum cofactor sulfurase-like
NC_027308.1,104440043,Intron,-30.66,5.2E-10,106612642,LOC106612642,limbic system-associated membrane protein-like
NC_027306.1,20899526,Intron,27.44,5.2E-10,106608858,LOC106608858,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like"
NC_027309.1,12082405,Intron,42.05,5.2E-10,106613557,inadl,PATJ crumbs cell polarity complex component
NC_027303.1,50764103,Intron,-31.01,5.3E-10,106603521,LOC106603521,ribosomal protein S6 kinase beta-1-like
NC_027304.1,65532344,Exon,-53.43,5.3E-10,106605646,LOC106605646,frizzled-6-like
NC_027313.1,77858468,Exon,34.03,5.3E-10,106570464,LOC106570464,CAS1 domain-containing protein 1-like
NC_027311.1,57311527,Intron,-31.95,5.3E-10,106565565,LOC106565565,collagen alpha-1(VII) chain-like
NC_027319.1,9028950,Flanks,-31.12,5.3E-10,106580144,fam81b,family with sequence similarity 81 member B
NC_027311.1,14418303,Flanks,-30.5,5.3E-10,106564520,LOC106564520,"glutamate receptor ionotropic, NMDA 2B-like"
NC_027310.1,66552576,Intron,-29.55,5.3E-10,106563268,LOC106563268,astrotactin-2-like
NC_027314.1,103841340,P250,-35.42,5.3E-10,100196028,tafazzin,tafazzin
NC_027308.1,103680913,Intron,33.71,5.3E-10,106612642,LOC106612642,limbic system-associated membrane protein-like
NC_027309.1,40950347,P5K,-33.6,5.3E-10,106560454,LOC106560454,epithelial chloride channel protein-like
NC_027301.1,25953007,Exon,37.5,5.4E-10,106582155,LOC106582155,collagen alpha-1(XXVIII) chain-like
NC_027300.1,104584458,Intron,34.59,5.4E-10,106560466,LOC106560466,gastrula zinc finger protein XlCGF57.1-like
NC_027303.1,14785313,P250,30.2,5.4E-10,106602510,LOC106602510,zinc finger protein 271-like
NC_027300.1,52362178,Intron,34.01,5.4E-10,106605174,LOC106605174,adhesion G protein-coupled receptor E2-like
NC_027300.1,126029257,Intron,-27.78,5.4E-10,106565751,LOC106565751,BMP/retinoic acid-inducible neural-specific protein 1-like
NC_027314.1,45023104,Intron,25.0,5.4E-10,106571620,LOC106571620,C-C chemokine receptor type 6-like
NC_027314.1,56398922,Intron,-33.33,5.4E-10,106571845,LOC106571845,metabotropic glutamate receptor 7-like
NC_027310.1,9153661,P5K,26.19,5.4E-10,106561938,LOC106561938,"39S ribosomal protein L21, mitochondrial-like"
NC_027322.1,11565077,Flanks,39.53,5.5E-10,106584064,LOC106584064,transcription factor MafA
NC_027314.1,71448971,P5K,-26.79,5.5E-10,106572115,LOC106572115,protein FAM110B-like
NC_027314.1,93104472,Intron,-34.98,5.5E-10,106572747,LOC106572747,plexin-B1-like
NC_027320.1,52672034,Flanks,49.31,5.5E-10,106582496,LOC106582496,probable serpin E3
NC_027309.1,14279654,Intron,-40.87,5.5E-10,106613613,LOC106613613,lipid phosphate phosphatase-related protein type 3-like
NC_027312.1,96628104,P250,30.85,5.5E-10,106568430,LOC106568430,putative uncharacterized protein DDB_G0286901
NC_027320.1,28270723,Flanks,29.06,5.5E-10,106582121,maats1,MYCBP associated and testis expressed 1
NC_027320.1,28270728,Flanks,29.06,5.5E-10,106582121,maats1,MYCBP associated and testis expressed 1
NC_027312.1,50322019,Intron,-29.47,5.5E-10,106567433,ablim3,actin binding LIM protein family member 3
NC_027304.1,21531281,Exon,28.57,5.5E-10,106604453,protein diaphanous homolog 2-like,protein diaphanous homolog 2-like
NC_027303.1,38530631,Exon,28.33,5.6E-10,106603198,LOC106603198,period circadian protein homolog 1-like
NC_027313.1,58881263,Intron,-31.77,5.6E-10,106569973,LOC106569973,poliovirus receptor-like
NC_027316.1,37475647,Intron,32.28,5.6E-10,106576079,LOC106576079,solute carrier family 13 member 4-like
NC_027311.1,48166138,Intron,46.72,5.6E-10,106565479,LOC106565479,metabotropic glutamate receptor 3-like
NC_027305.1,68639721,Intron,-33.55,5.6E-10,106608045,LOC106608045,major facilitator superfamily domain-containing protein 2B-like
NC_027318.1,54889570,Intron,-28.33,5.6E-10,106579188,LOC106579188,SPRY domain-containing SOCS box protein 3-like
NC_027310.1,6251731,Intron,-43.61,5.7E-10,106561905,LOC106561905,protein arginine N-methyltransferase 3-like
NC_027318.1,71123860,Intron,41.43,5.7E-10,106579591,LOC106579591,heparan-sulfate 6-O-sulfotransferase 1-B
NC_027318.1,71123868,Intron,41.43,5.7E-10,106579591,LOC106579591,heparan-sulfate 6-O-sulfotransferase 1-B
NC_027311.1,56107364,Intron,39.28,5.7E-10,106565583,srgap3,SLIT-ROBO Rho GTPase activating protein 3
NC_027310.1,55379382,Intron,25.72,5.7E-10,106563006,LOC106563006,beta-adrenergic receptor kinase 2-like
NC_027318.1,26300517,Intron,56.92,5.7E-10,106578615,LOC106578615,receptor-type tyrosine-protein phosphatase N2-like
NC_027315.1,8951043,Intron,-33.83,5.7E-10,106573124,cttnbp2,cortactin binding protein 2
NC_027313.1,76701015,Intron,27.34,5.7E-10,106570443,LOC106570443,chloride channel CLIC-like protein 1
NC_027310.1,78358968,Exon,-26.19,5.7E-10,106563591,LOC106563591,zinc finger Y-chromosomal protein 1-like
NC_027313.1,56129538,Intron,-26.15,5.7E-10,106570042,LOC106570042,uncharacterized LOC106570042
NC_027309.1,20175852,Exon,-25.31,5.7E-10,106613776,LOC106613776,hepatocyte nuclear factor 6-like
NC_027309.1,73797124,Flanks,54.26,5.7E-10,106560975,LOC106560975,NUAK family SNF1-like kinase 1
NC_027309.1,73797127,Flanks,54.26,5.7E-10,106560975,LOC106560975,NUAK family SNF1-like kinase 1
NC_027309.1,73797089,Flanks,54.26,5.7E-10,106560975,LOC106560975,NUAK family SNF1-like kinase 1
NC_027305.1,50567882,Flanks,-39.64,5.7E-10,106607656,LOC106607656,probable E3 ubiquitin-protein ligase RNF144A-A
NC_027304.1,46846753,Intron,27.66,5.7E-10,106605032,LOC106605032,NADP-dependent malic enzyme-like
NC_027303.1,65855885,Flanks,-50.92,5.7E-10,106603775,LOC106603775,myelin protein zero-like protein 1
NC_027322.1,3086068,Exon,-25.64,5.7E-10,106583948,LOC106583948,potassium voltage-gated channel subfamily C member 1-like
NC_027323.1,735260,Intron,-25.58,5.7E-10,106584887,apba1,amyloid beta precursor protein binding family A member 1
NC_027328.1,22692683,Exon,-26.67,5.7E-10,106590368,LOC106590368,clavesin-1-like
NC_027310.1,20060077,Intron,-33.27,5.7E-10,106562201,adam10,ADAM metallopeptidase domain 10
NC_027327.1,5682325,Intron,-36.9,5.7E-10,106589364,LOC106589364,"glutamate receptor ionotropic, delta-1-like"
NC_027321.1,46378732,Exon,35.82,5.8E-10,106583601,LOC106583601,disks large-associated protein 4-like
NC_027311.1,19050652,Intron,-36.78,5.8E-10,106564721,LOC106564721,VPS10 domain-containing receptor SorCS1-like
NC_027313.1,34420471,P5K,-36.14,5.8E-10,106569365,LOC106569365,complement C3-like
NC_027302.1,10909118,Intron,-26.61,5.8E-10,106598808,LOC106598808,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform-like"
NC_027302.1,11946139,Exon,39.79,5.9E-10,106598876,LOC106598876,ras-related protein Rab-6B-like
NC_027327.1,1048740,P5K,-25.44,5.9E-10,106589282,"SNF8, ESCRT-II complex subunit",SNF8 subunit of ESCRT-II
NC_027305.1,79292098,Flanks,-35.29,5.9E-10,106608238,LOC106608238,cholesterol 24-hydroxylase-like
NW_012344973.1,30607,Intron,34.18,5.9E-10,106591652,LOC106591652,attractin-like
NW_012343455.1,5503,Flanks,26.22,5.9E-10,106591122,LOC106591122,zinc finger and BTB domain-containing protein 14-like
NC_027305.1,41503281,Intron,25.25,5.9E-10,100286406,LOC100286406,collagen alpha-1(I) chain
NC_027314.1,18192051,Exon,46.67,5.9E-10,106571081,"EMILIN-1-like, transcript variant X2",EMILIN-1-like
NC_027323.1,8088975,P5K,-39.39,5.9E-10,106585152,ptch1,patched 1
NC_027309.1,40041239,Intron,-37.79,5.9E-10,100195073,aldh9a1,aldehyde dehydrogenase 9 family member A1
NC_027318.1,29423422,Intron,28.36,5.9E-10,106578704,LOC106578704,collectin-12-like
NC_027300.1,87944096,P5K,-25.0,6.0E-10,106611234,proteasome activator complex subunit 4A-like,proteasome activator complex subunit 4A-like
NC_027312.1,40034135,Intron,40.93,6.0E-10,106567181,LOC106567181,diacylglycerol kinase alpha-like
NC_027323.1,19740569,Exon,-40.54,6.0E-10,106585598,LOC106585598,anthrax toxin receptor 1-like
NC_027319.1,66148194,Intron,35.34,6.0E-10,106581270,LOC106581270,serine/threonine-protein kinase NLK
NC_027319.1,65343813,Exon,-28.53,6.0E-10,106581258,LOC106581258,vascular endothelial zinc finger 1-like
NC_027311.1,74243981,Flanks,39.82,6.0E-10,106565722,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2-like,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2-like
NC_027311.1,55173359,Intron,36.67,6.0E-10,106565476,LOC106565476,"inositol 1,4,5-trisphosphate receptor type 1"
NC_027315.1,6398952,Flanks,-46.43,6.0E-10,106573155,LOC106573155,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C-like"
NC_027314.1,101043299,Exon,40.82,6.0E-10,106572946,LOC106572946,IQ motif and SEC7 domain-containing protein 2-like
NC_027308.1,32806971,Intron,41.38,6.1E-10,100194743,ehd4,EH domain-containing protein 4
NC_027328.1,19498315,Intron,50.24,6.1E-10,106590277,LOC106590277,potassium voltage-gated channel subfamily H member 2-like
NC_027302.1,38805664,Intron,39.64,6.1E-10,106599982,LOC106599982,spindlin-1-like
NC_027300.1,25732749,Exon,-29.33,6.1E-10,106594671,arf6,ADP ribosylation factor 6
NC_027309.1,79639577,P5K,25.23,6.1E-10,106560843,LOC106560843,guanine nucleotide-binding protein G(o) subunit alpha
NC_027319.1,4441041,Intron,32.37,6.1E-10,106580207,LOC106580207,cip1-interacting zinc finger protein-like
NC_027323.1,23783288,Flanks,-42.11,6.1E-10,106585499,LOC106585499,aspartate beta-hydroxylase domain-containing protein 2-like
NC_027311.1,51336559,Flanks,41.26,6.1E-10,106565506,LOC106565506,uncharacterized LOC106565506
NC_027314.1,67307819,Flanks,30.26,6.1E-10,106572188,LOC106572188,zinc-binding protein A33-like
NC_027302.1,63221677,Exon,-30.26,6.1E-10,106601052,LOC106601052,uncharacterized LOC106601052
NC_027303.1,41488012,Intron,-27.72,6.2E-10,106603277,LOC106603277,seizure protein 6-like
NC_027319.1,7790393,Intron,34.55,6.2E-10,106580155,LOC106580155,rho-related BTB domain-containing protein 2-like
NC_027310.1,49736582,Intron,38.13,6.2E-10,106562908,LOC106562908,calcium/calmodulin-dependent protein kinase type II subunit beta-like
