Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027328.1,22435304,Intron,-35.6,1.5E-09,106590371,LOC106590371,sodium channel protein type 4 subunit alpha-like
NC_027324.1,25840085,Flanks,-30.91,1.5E-09,106586402,LOC106586402,taste 2 receptor member 8
NC_027321.1,26957476,Flanks,50.09,1.6E-09,106583101,LOC106583101,"succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial-like"
NC_027310.1,75516900,Intron,39.25,1.6E-09,106563494,LOC106563494,sodium/calcium exchanger 1-like
NC_027316.1,10255352,Intron,-34.87,1.6E-09,100196708,nfip2,NEDD4 family-interacting protein 2
NC_027304.1,21722870,Intron,-25.19,1.6E-09,106604453,protein diaphanous homolog 2-like,protein diaphanous homolog 2-like
NC_027305.1,39027943,Exon,35.96,1.6E-09,106607229,LOC106607229,voltage-dependent L-type calcium channel subunit beta-1-like
NC_027308.1,56660306,Intron,-26.79,1.6E-09,106611587,LOC106611587,leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 2
NC_027300.1,75679368,Flanks,-27.2,1.6E-09,100380542,CQ039 protein,CQ039 protein
NC_027300.1,28268743,P5K,28.86,1.6E-09,106599536,exoc3l4,exocyst complex component 3 like 4
NC_027311.1,58377752,Exon,-37.31,1.6E-09,106565532,LOC106565532,limb region 1 homolog-like protein
NC_027303.1,61892422,Flanks,46.86,1.6E-09,106603697,LOC106603697,uncharacterized LOC106603697
NC_027323.1,9593497,Exon,-40.57,1.6E-09,106585129,zmat4,zinc finger matrin-type 4
NC_027309.1,108149357,Flanks,31.17,1.6E-09,106561665,LOC106561665,ankyrin repeat and SOCS box protein 13-like
NC_027306.1,13072443,Exon,29.09,1.6E-09,106608634,LOC106608634,protein AF-9-like
NC_027306.1,41376470,Intron,44.16,1.6E-09,106609364,LOC106609364,myotubularin-related protein 5-like
NC_027320.1,46201885,Flanks,-33.19,1.6E-09,106582403,LOC106582403,rho-related GTP-binding protein RhoE-like
NC_027307.1,8127581,Flanks,-28.0,1.6E-09,106610085,LOC106610085,uncharacterized LOC106610085
NC_027321.1,34528371,Intron,-28.36,1.6E-09,106583333,LOC106583333,uncharacterized LOC106583333
NC_027315.1,67517323,Exon,-31.9,1.6E-09,106574443,LOC106574443,"beta-galactoside alpha-2,6-sialyltransferase 2-like"
NC_027302.1,20575554,Intron,-31.63,1.6E-09,106599468,LOC106599468,receptor-type tyrosine-protein phosphatase N2-like
NC_027314.1,61780002,Exon,27.56,1.6E-09,106571939,LOC106571939,aquaporin-4-like
NC_027309.1,107402068,Intron,-36.96,1.6E-09,106561641,LOC106561641,contactin-1a-like
NC_027318.1,57916136,Exon,-27.12,1.6E-09,100194826,zdhhc6,zinc finger DHHC-type containing 6
NC_027318.1,57916156,Exon,-27.12,1.6E-09,100194826,zdhhc6,zinc finger DHHC-type containing 6
NC_027319.1,20884936,Intron,39.58,1.6E-09,106579910,LOC106579910,transmembrane protein 132D-like
NW_012352804.1,1621,P5K,32.65,1.6E-09,106594467,"NACHT, LRR and PYD domains-containing protein 3-like","NACHT, LRR and PYD domains-containing protein 3-like"
NC_027320.1,50384366,Intron,27.57,1.6E-09,106582455,"dedicator of cytokinesis protein 9-like, transcript variant X1",dedicator of cytokinesis protein 9-like
NC_027316.1,43654814,P5K,-27.98,1.6E-09,106576237,LOC106576237,serine/threonine-protein phosphatase 6 regulatory subunit 2-like
NC_027310.1,75463249,Intron,41.18,1.6E-09,106563494,LOC106563494,sodium/calcium exchanger 1-like
NC_027310.1,75463246,Intron,41.18,1.6E-09,106563494,LOC106563494,sodium/calcium exchanger 1-like
NC_027309.1,23812926,Flanks,40.74,1.7E-09,106613873,LOC106613873,leucine-rich repeat-containing protein 24-like
NC_027319.1,42882438,Intron,-27.52,1.7E-09,106580667,LOC106580667,sodium/potassium-transporting ATPase subunit beta-3-like
NC_027319.1,12830983,P1K,26.12,1.7E-09,106580122,pomt1,protein O-mannosyltransferase 1
NC_027320.1,30861319,Exon,26.36,1.7E-09,106582067,LOC106582067,M-phase phosphoprotein 8-like
NC_027322.1,40287135,Intron,39.84,1.7E-09,106584619,LOC106584619,protein inscuteable homolog
NC_027308.1,40385404,Flanks,-26.67,1.7E-09,106611312,LOC106611312,jouberin-like
NC_027308.1,56765773,Intron,45.06,1.7E-09,106611587,LOC106611587,leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 2
NC_027317.1,47198582,Intron,-47.1,1.7E-09,106577539,LOC106577539,neurexin-2-like
NC_027323.1,32723240,Intron,-44.95,1.7E-09,106585783,LOC106585783,fibrinogen C domain-containing protein 1-like
NC_027312.1,103392079,Intron,43.55,1.7E-09,106568545,"netrin receptor DCC-like, transcript variant X1",netrin receptor DCC-like
NC_027312.1,92843946,Intron,32.85,1.7E-09,106568337,LOC106568337,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 4-like"
NC_027322.1,34049043,Intron,-32.61,1.7E-09,106584468,dennd2a,DENN domain containing 2A
NC_027316.1,8913774,Intron,-29.88,1.7E-09,106575161,LOC106575161,bromodomain adjacent to zinc finger domain protein 2B-like
NC_027315.1,24836235,P5K,-25.33,1.7E-09,106573450,LOC106573450,semaphorin-3E-like
NC_027316.1,26717248,Intron,-28.81,1.7E-09,106575825,"DNA-binding protein SATB2-like, transcript variant X1",DNA-binding protein SATB2-like
NC_027314.1,69038931,Exon,31.9,1.7E-09,106572158,LOC106572158,beta-citrylglutamate synthase B-like
NC_027316.1,26717239,Intron,-28.81,1.7E-09,106575825,"DNA-binding protein SATB2-like, transcript variant X1",DNA-binding protein SATB2-like
NC_027326.1,32080160,P5K,42.82,1.7E-09,106588979,elp2,elongator acetyltransferase complex subunit 2
NC_027322.1,37785278,Intron,41.56,1.7E-09,106584565,grm8,glutamate metabotropic receptor 8
NC_027324.1,28035919,Intron,-26.79,1.7E-09,106586495,lrch1,leucine rich repeats and calponin homology domain containing 1
NC_027318.1,59731799,Intron,26.09,1.7E-09,106579087,LOC106579087,protein FAM117A-like
NC_027301.1,24234126,Intron,35.56,1.7E-09,106580679,LOC106580679,lamin-A-like
NC_027309.1,19363584,Flanks,31.22,1.7E-09,106613753,LOC106613753,fibroblast growth factor 10-like
NC_027300.1,32346674,Flanks,26.16,1.7E-09,106600833,LOC106600833,mucin-5AC-like
NC_027317.1,47453889,Intron,-25.93,1.7E-09,106577539,LOC106577539,neurexin-2-like
NC_027303.1,15460728,Intron,-25.93,1.7E-09,106602607,LOC106602607,zinc finger protein 205-like
NC_027317.1,4834517,Intron,-25.12,1.7E-09,106576847,LOC106576847,growth/differentiation factor 10-like
NC_027317.1,64295708,P5K,27.51,1.7E-09,106578008,LOC106578008,uncharacterized LOC106578008
NC_027300.1,117843118,Intron,26.17,1.7E-09,106563573,rai14,retinoic acid induced 14
NC_027312.1,47234161,Intron,-27.88,1.7E-09,106567397,mtmr4,myotubularin related protein 4
NC_027302.1,92452938,Exon,26.2,1.7E-09,100286512,dynactin 5 (p25),dynactin subunit 5
NC_027324.1,4909968,Intron,34.51,1.7E-09,106586062,LOC106586062,collagen alpha-1(XVIII) chain-like
NC_027300.1,103814845,Exon,-37.29,1.7E-09,106560350,formin-2-like,formin-2-like
NC_027321.1,5717960,Intron,-31.19,1.7E-09,100195963,ppp1r16b,protein phosphatase 1 regulatory subunit 16B
NC_027313.1,79839469,Exon,-45.9,1.7E-09,100170847,homeobox protein HoxA2aa,homeobox protein HoxA2aa
NC_027313.1,23664096,Flanks,33.79,1.7E-09,106569295,LOC106569295,elongation of very long chain fatty acids protein 4-like
NC_027310.1,5089382,Intron,-28.89,1.7E-09,106561901,low-density lipoprotein receptor-related protein 4-like,low-density lipoprotein receptor-related protein 4-like
NC_027308.1,66461497,Intron,28.33,1.7E-09,106611815,LOC106611815,F-box/WD repeat-containing protein 11
NC_027312.1,77365763,Intron,40.58,1.7E-09,106567888,LOC106567888,protein POF1B-like
NC_027309.1,24903996,Intron,35.37,1.7E-09,106613892,LOC106613892,cytosolic carboxypeptidase 6-like
NC_027314.1,34915541,Intron,-32.76,1.7E-09,106571419,LOC106571419,androgen-induced gene 1 protein-like
NC_027314.1,34915573,Intron,-32.76,1.7E-09,106571419,LOC106571419,androgen-induced gene 1 protein-like
NC_027312.1,88980138,Exon,29.52,1.7E-09,106568167,LOC106568167,unconventional myosin-Vb-like
NC_027313.1,3079579,Intron,-26.43,1.7E-09,106568633,"myosin X, transcript variant X2",myosin X
NC_027323.1,10508853,Flanks,-40.46,1.7E-09,106585113,LOC106585113,zinc finger protein 703-like
NC_027309.1,72248103,Intron,-39.32,1.7E-09,100195293,fbln1,fibulin 1
NC_027302.1,31588539,Flanks,-30.38,1.7E-09,106599848,LOC106599848,autophagy-related protein 9A-like
NC_027300.1,27658715,Intron,29.03,1.7E-09,106599102,LOC106599102,nesprin-2-like
NC_027328.1,28956784,Intron,-25.32,1.7E-09,106590549,LOC106590549,hepatocyte nuclear factor 4-gamma-like
NC_027309.1,54786119,Intron,33.14,1.7E-09,106560716,b4galnt4,"beta-1,4-N-acetyl-galactosaminyltransferase 4"
NW_012356503.1,7916,P5K,-46.48,1.7E-09,106595629,LOC106595629,beta-crystallin S-1-like
NC_027307.1,4049944,Exon,-42.4,1.7E-09,106609977,LOC106609977,F-box only protein 41-like
NC_027326.1,5020342,P5K,40.0,1.8E-09,106588238,LOC106588238,free fatty acid receptor 3-like
NC_027317.1,41120963,P5K,33.1,1.8E-09,106577473,LOC106577473,protein eyes shut homolog
NC_027305.1,35141032,Intron,32.26,1.8E-09,106607358,LOC106607358,probable G-protein coupled receptor 146
NC_027305.1,38112894,Flanks,29.39,1.8E-09,100306871,"2,3-cyclic-nucleotide 3-phosphodiesterase","2,3-cyclic-nucleotide 3-phosphodiesterase"
NC_027301.1,35271533,Intron,-25.4,1.8E-09,106581772,LOC106581772,uncharacterized LOC106581772
NC_027310.1,57347262,Intron,-28.72,1.8E-09,106563046,LOC106563046,junction-mediating and -regulatory protein-like
NC_027315.1,61571594,Intron,-29.69,1.8E-09,106574325,LOC106574325,neuropilin-2-like
NC_027304.1,12457768,Intron,-36.19,1.8E-09,106604318,LOC106604318,ankyrin repeat and KH domain-containing protein 1-like
NC_027303.1,8255069,P5K,-39.41,1.8E-09,106602341,protein FAM13A-like,protein FAM13A-like
NC_027317.1,52584244,Intron,40.2,1.8E-09,106577626,adgrl3,adhesion G protein-coupled receptor L3
NC_027316.1,15954656,Exon,36.42,1.8E-09,106575451,LOC106575451,coiled-coil domain-containing protein 122-like
NC_027305.1,55478109,Flanks,29.89,1.8E-09,106607909,LOC106607909,trace amine-associated receptor 1-like
NC_027303.1,9547310,Intron,-28.84,1.8E-09,106602364,mineralocorticoid receptor-like,mineralocorticoid receptor-like
NC_027300.1,157475326,Intron,-34.5,1.8E-09,106572640,low-density lipoprotein receptor-related protein 1B-like,low-density lipoprotein receptor-related protein 1B-like
NC_027300.1,123710587,Flanks,27.81,1.8E-09,106565866,LOC106565866,coxsackievirus and adenovirus receptor homolog
NC_027300.1,31249712,Intron,-35.37,1.8E-09,106601406,LOC106601406,tyrosine-protein phosphatase non-receptor type 21-like
NC_027301.1,38134396,Exon,41.46,1.8E-09,106584839,LOC106584839,serum response factor-like
NC_027315.1,86558989,Exon,-41.46,1.8E-09,106575016,LOC106575016,LIM domain only protein 7-like
NC_027316.1,11807398,Intron,41.46,1.8E-09,106575283,frmpd4,FERM and PDZ domain containing 4
NC_027319.1,5397880,Exon,48.92,1.8E-09,106580192,tle1,"TLE family member 1, transcriptional corepressor"
NC_027312.1,48764458,Flanks,35.58,1.8E-09,106567412,ankfy1,ankyrin repeat and FYVE domain containing 1
NC_027312.1,48764469,Flanks,35.58,1.8E-09,106567412,ankfy1,ankyrin repeat and FYVE domain containing 1
NC_027309.1,27200143,Intron,35.13,1.8E-09,106613925,naaladl2,N-acetylated alpha-linked acidic dipeptidase like 2
NC_027317.1,912696,Intron,32.93,1.8E-09,106576894,cdh23,cadherin related 23
NC_027311.1,43696175,P5K,28.42,1.8E-09,100380407,ical,Calpastatin
NC_027320.1,53086466,Intron,-31.88,1.8E-09,106582504,zinc finger protein 804A-like,zinc finger protein 804A-like
NC_027321.1,26421900,P250,-40.0,1.8E-09,106583109,LOC106583109,Krueppel-like factor 15
NC_027308.1,119236801,Intron,42.62,1.8E-09,106612958,LOC106612958,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1-like
NC_027308.1,119236834,Intron,42.62,1.8E-09,106612958,LOC106612958,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1-like
NC_027309.1,73178381,Flanks,-39.38,1.8E-09,106560980,kiaa1644,shisa like 1
NC_027303.1,11008709,Intron,-29.51,1.8E-09,106602390,galntl6,polypeptide N-acetylgalactosaminyltransferase like 6
NC_027312.1,6987514,Intron,29.35,1.8E-09,106566415,LOC106566415,copine-5-like
NC_027319.1,14453052,Exon,26.81,1.8E-09,106580079,LOC106580079,ubiquitin-associated protein 2-like
NC_027314.1,7642690,Intron,26.2,1.8E-09,106570937,LOC106570937,serine-rich adhesin for platelets-like
NC_027300.1,132834259,Intron,25.56,1.8E-09,106567450,LOC106567450,voltage-dependent N-type calcium channel subunit alpha-1B-like
NC_027314.1,83301053,Flanks,-26.88,1.8E-09,106572508,LOC106572508,retinoic acid receptor gamma-A-like
NC_027303.1,40193785,Intron,43.96,1.8E-09,106603263,LOC106603263,roundabout homolog 2-like
NC_027312.1,21874481,Flanks,29.2,1.8E-09,106566694,LOC106566694,piezo-type mechanosensitive ion channel component 2-like
NC_027309.1,71798884,Exon,36.23,1.8E-09,106560954,LOC106560954,uncharacterized LOC106560954
NC_027309.1,102957747,Exon,27.85,1.8E-09,100380677,LOC100380677,receptor-type tyrosine-protein phosphatase beta
NC_027304.1,25893267,Exon,42.31,1.8E-09,106604555,LOC106604555,"leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 3"
NC_027301.1,61351336,Intron,-40.35,1.8E-09,106591564,LOC106591564,LIM domain-binding protein 1-like
NC_027309.1,38644519,Exon,27.69,1.8E-09,106560398,LOC106560398,PH domain leucine-rich repeat protein phosphatase 1-like
NC_027305.1,31687250,Flanks,25.44,1.8E-09,106607097,LOC106607097,probable ATP-dependent RNA helicase DDX47
NC_027304.1,52748296,Intron,43.83,1.9E-09,106605146,LOC106605146,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IC-like"
NC_027317.1,32231629,Intron,29.87,1.9E-09,106577289,neurogenic locus notch homolog protein 1-like,neurogenic locus notch homolog protein 1-like
NC_027310.1,3552748,Intron,29.41,1.9E-09,106561885,kif6,kinesin family member 6
NC_027328.1,12029198,Intron,28.28,1.9E-09,106590138,LOC106590138,tyrosine-protein kinase yes
NC_027303.1,41723835,Intron,27.12,1.9E-09,106603279,LOC106603279,unconventional myosin-XVIIIa-like
NC_027311.1,65534479,Intron,27.8,1.9E-09,106565856,fam107a,family with sequence similarity 107 member A
NC_027308.1,80284539,Intron,44.72,1.9E-09,106612150,LOC106612150,disintegrin and metalloproteinase domain-containing protein 19-like
NC_027325.1,14899353,Intron,-25.64,1.9E-09,106587286,LOC106587286,protein BEAN1-like
NC_027325.1,31385780,Flanks,31.0,1.9E-09,106587604,solute carrier family 12 member 4-like,solute carrier family 12 member 4-like
NC_027326.1,8696344,Intron,30.43,1.9E-09,106588445,LOC106588445,"glutamate receptor ionotropic, NMDA 2D-like"
NC_027312.1,103220332,Intron,28.69,1.9E-09,106568544,"DCC netrin 1 receptor, transcript variant X2",DCC netrin 1 receptor
NC_027324.1,21836224,Exon,-30.61,1.9E-09,106586393,LOC106586393,voltage-dependent L-type calcium channel subunit beta-4-like
NC_027302.1,13730712,Intron,29.35,1.9E-09,106599029,LOC106599029,homer protein homolog 3-like
NC_027302.1,13730719,Intron,29.35,1.9E-09,106599029,LOC106599029,homer protein homolog 3-like
NC_027323.1,2352946,P5K,47.05,1.9E-09,106585247,suds3,"SDS3 homolog, SIN3A corepressor complex component"
NC_027300.1,153236825,Flanks,-40.75,1.9E-09,106572051,LOC106572051,protein Shroom3-like
NC_027319.1,70809770,Intron,37.72,1.9E-09,106581360,LOC106581360,von Willebrand factor A domain-containing protein 5A-like
NC_027328.1,35743949,Intron,-35.59,1.9E-09,106590645,LOC106590645,calponin-3-like
NC_027327.1,3463676,Intron,30.93,1.9E-09,106589217,LOC106589217,ras-related protein Rab-26-like
NW_012343183.1,216187,Exon,-28.24,1.9E-09,106590942,LOC106590942,protein NLRC3-like
NC_027313.1,88183205,Intron,-26.15,1.9E-09,106570706,LOC106570706,early nodulin-75-like
NC_027304.1,62625190,Intron,-26.43,1.9E-09,106605503,LOC106605503,brain-specific angiogenesis inhibitor 1-like
NC_027324.1,16191329,Intron,-30.67,1.9E-09,106586272,LOC106586272,glypican-6-like
NC_027319.1,28217923,P5K,-52.27,1.9E-09,106580295,tbx5,T-box 5
NC_027308.1,43573127,Intron,30.84,1.9E-09,106611378,LOC106611378,EMILIN-1-like
NC_027315.1,42647072,Exon,-26.71,1.9E-09,106573883,LOC106573883,CTD small phosphatase-like protein 3
NC_027305.1,32440459,Flanks,25.26,1.9E-09,106607203,LOC106607203,collagen alpha-1(XI) chain-like
NC_027319.1,66403212,Flanks,-25.0,1.9E-09,106581244,LOC106581244,uncharacterized LOC106581244
NC_027317.1,60981148,Exon,40.48,1.9E-09,106577904,LOC106577904,transcription factor Sox-19b-like
NC_027319.1,56515150,Exon,39.71,1.9E-09,106581046,LOC106581046,clustered mitochondria protein homolog
NC_027300.1,133519641,Intron,34.8,1.9E-09,106567541,LOC106567541,netrin receptor UNC5D-like
NW_012348140.1,12384,Exon,-25.76,1.9E-09,106592398,LOC106592398,SPRY domain-containing SOCS box protein 2-like
NC_027314.1,20653013,Intron,37.3,2.0E-09,106571140,LOC106571140,papilin-like
NC_027304.1,40458860,Intron,-25.24,2.0E-09,106604933,LOC106604933,slit homolog 3 protein-like
NC_027324.1,43589828,Exon,29.65,2.0E-09,106586812,LOC106586812,toll-like receptor 7
NC_027301.1,31451869,Intron,33.31,2.0E-09,106583507,LOC106583507,teashirt homolog 1-like
NC_027309.1,50990378,Intron,27.08,2.0E-09,106560639,LOC106560639,cyclic nucleotide-gated cation channel alpha-3-like
NC_027317.1,53143367,Intron,27.27,2.0E-09,106577627,LOC106577627,ATP-binding cassette sub-family A member 1-like
NC_027319.1,13770730,Intron,27.42,2.0E-09,106580096,LOC106580096,small G protein signaling modulator 1-like
NC_027319.1,45967452,Intron,27.45,2.0E-09,106580748,LOC106580748,RNA-binding protein Nova-1-like
NC_027304.1,19476117,Intron,30.24,2.0E-09,106604474,bend4,BEN domain containing 4
NC_027326.1,21874502,Flanks,-31.11,2.0E-09,106588697,LOC106588697,ubiquitin-conjugating enzyme E2Q-like protein 1
NC_027309.1,12836896,Flanks,46.16,2.0E-09,106613573,LOC106613573,calcium/calmodulin-dependent protein kinase type IV-like
NC_027305.1,58224940,Exon,-27.91,2.0E-09,106607793,LOC106607793,centromere protein J-like
NC_027328.1,12880932,Intron,48.09,2.0E-09,106590158,LOC106590158,"POU domain, class 6, transcription factor 2-like"
NC_027314.1,48649758,P1K,31.52,2.0E-09,106571557,plcb4,phospholipase C beta 4
NC_027319.1,65270331,Exon,27.27,2.0E-09,106581251,LOC106581251,WD repeat and SOCS box-containing protein 1-like
NC_027321.1,46655506,Intron,-47.62,2.0E-09,106583602,LOC106583602,pleckstrin homology domain-containing family G member 4B-like
NC_027321.1,46655513,Intron,-47.62,2.0E-09,106583602,LOC106583602,pleckstrin homology domain-containing family G member 4B-like
NC_027314.1,69819199,Exon,26.72,2.0E-09,106572142,LOC106572142,cytochrome c1-like
NC_027321.1,18398217,Flanks,43.23,2.0E-09,106583035,LOC106583035,"succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial"
NC_027311.1,58194857,Flanks,32.95,2.0E-09,106565540,LOC106565540,oxytocin receptor-like
NC_027313.1,41754131,Exon,29.44,2.0E-09,106569628,LOC106569628,tropomyosin alpha-1 chain-like
NC_027300.1,128214311,Intron,-25.96,2.0E-09,106566947,LOC106566947,tyrosine-protein kinase ABL1-like
NC_027314.1,50707999,Exon,-28.0,2.0E-09,106571759,LOC106571759,prospero homeobox protein 1-like
NC_027308.1,39900201,Intron,25.43,2.0E-09,106611309,ribose-5-phosphate isomerase-like,ribose-5-phosphate isomerase-like
NC_027306.1,33620862,Intron,-39.23,2.0E-09,106609096,syn3,synapsin III
NC_027309.1,10408846,Intron,32.39,2.0E-09,106613514,LOC106613514,RNA-binding protein 25-like
NC_027302.1,14169958,Intron,33.96,2.0E-09,106599045,LOC106599045,calsyntenin-2-like
NC_027306.1,20163232,Intron,-33.84,2.0E-09,106608825,LOC106608825,lysine-specific demethylase 6B-like
NC_027303.1,69615075,Intron,33.82,2.0E-09,106603829,LOC106603829,long-chain-fatty-acid--CoA ligase 6-like
NC_027309.1,58427394,Intron,-25.99,2.0E-09,100195273,cata,Catalase
NC_027324.1,32598826,Flanks,-39.83,2.0E-09,106586558,LOC106586558,spore wall protein 2-like
